timestamp,washing_machine
2026-09-01T09:13:28,567.6
2026-09-01T09:13:29,611.7
2026-09-01T09:13:30,551.2
2026-09-01T09:13:31,568.0
2026-09-01T09:13:32,605.4
2026-09-01T09:13:33,568.8
2026-09-01T09:13:34,509.1
2026-09-01T09:13:35,662.2
2026-09-01T09:13:36,653.1
2026-09-01T09:13:37,487.5
2026-09-01T09:13:38,567.4
2026-09-01T09:13:39,587.6
2026-09-01T09:13:40,611.5
2026-09-01T09:13:41,601.5
2026-09-01T09:13:42,565.6
2026-09-01T09:13:43,536.1
2026-09-01T09:13:44,584.0
2026-09-01T09:13:45,622.8
2026-09-01T09:13:46,539.5
2026-09-01T09:13:47,543.4
2026-09-01T09:13:48,584.9
2026-09-01T09:13:49,509.8
2026-09-01T09:13:50,578.1
2026-09-01T09:13:51,572.3
2026-09-01T09:13:52,608.9
2026-09-01T09:13:53,563.9
2026-09-01T09:13:54,557.7
2026-09-01T09:13:55,578.2
2026-09-01T09:13:56,592.8
2026-09-01T09:13:57,569.0
2026-09-01T09:13:58,596.9
2026-09-01T09:13:59,627.1
2026-09-01T09:14:00,645.1
2026-09-01T09:14:01,666.4
2026-09-01T09:14:02,567.3
2026-09-01T09:14:03,582.3
2026-09-01T09:14:04,500.1
2026-09-01T09:14:05,675.6
2026-09-01T09:14:06,570.8
2026-09-01T09:14:07,598.6
2026-09-01T09:14:08,620.9
2026-09-01T09:14:09,545.6
2026-09-01T09:14:10,618.4
2026-09-01T09:14:11,598.7
2026-09-01T09:14:12,526.5
2026-09-01T09:14:13,610.9
2026-09-01T09:14:14,646.6
2026-09-01T09:14:15,523.7
2026-09-01T09:14:16,630.2
2026-09-01T09:14:17,605.7
2026-09-01T09:14:18,615.7
2026-09-01T09:14:19,613.6
2026-09-01T09:14:20,647.4
2026-09-01T09:14:21,585.4
2026-09-01T09:14:22,628.4
2026-09-01T09:14:23,576.1
2026-09-01T09:14:24,620.5
2026-09-01T09:14:25,557.7
2026-09-01T09:14:26,584.8
2026-09-01T09:14:27,657.1
2026-09-01T09:14:28,604.4
2026-09-01T09:14:29,578.8
2026-09-01T09:14:30,537.9
2026-09-01T09:14:31,550.6
2026-09-01T09:14:32,588.4
2026-09-01T09:14:33,616.6
2026-09-01T09:14:34,594.3
2026-09-01T09:14:35,596.5
2026-09-01T09:14:36,572.0
2026-09-01T09:14:37,625.9
2026-09-01T09:14:38,554.2
2026-09-01T09:14:39,545.9
2026-09-01T09:14:40,601.3
2026-09-01T09:14:41,566.2
2026-09-01T09:14:42,550.3
2026-09-01T09:14:43,536.1
2026-09-01T09:14:44,546.6
2026-09-01T09:14:45,579.4
2026-09-01T09:14:46,566.2
2026-09-01T09:14:47,501.2
2026-09-01T09:14:48,564.1
2026-09-01T09:14:49,551.6
2026-09-01T09:14:50,501.8
2026-09-01T09:14:51,570.0
2026-09-01T09:14:52,525.2
2026-09-01T09:14:53,520.2
2026-09-01T09:14:54,562.6
2026-09-01T09:14:55,580.6
2026-09-01T09:14:56,497.3
2026-09-01T09:14:57,539.4
2026-09-01T09:14:58,483.8
2026-09-01T09:14:59,608.3
2026-09-01T09:15:00,492.8
2026-09-01T09:15:01,557.2
2026-09-01T09:15:02,480.3
2026-09-01T09:15:03,535.3
2026-09-01T09:15:04,588.3
2026-09-01T09:15:05,394.6
2026-09-01T09:15:06,475.4
2026-09-01T09:15:07,509.4
2026-09-01T09:15:08,482.2
2026-09-01T09:15:09,455.6
2026-09-01T09:15:10,564.9
2026-09-01T09:15:11,478.4
2026-09-01T09:15:12,405.8
2026-09-01T09:15:13,502.1
2026-09-01T09:15:14,395.4
2026-09-01T09:15:15,506.6
2026-09-01T09:15:16,433.7
2026-09-01T09:15:17,458.8
2026-09-01T09:15:18,499.6
2026-09-01T09:15:19,450.1
2026-09-01T09:15:20,385.8
2026-09-01T09:15:21,369.8
2026-09-01T09:15:22,481.0
2026-09-01T09:15:23,459.4
2026-09-01T09:15:24,393.1
2026-09-01T09:15:25,456.2
2026-09-01T09:15:26,437.7
2026-09-01T09:15:27,439.7
2026-09-01T09:15:28,319.4
2026-09-01T09:15:29,393.6
2026-09-01T09:15:30,437.6
2026-09-01T09:15:31,426.9
2026-09-01T09:15:32,428.7
2026-09-01T09:15:33,291.0
2026-09-01T09:15:34,392.0
2026-09-01T09:15:35,400.8
2026-09-01T09:15:36,479.0
2026-09-01T09:15:37,334.6
2026-09-01T09:15:38,355.5
2026-09-01T09:15:39,365.9
2026-09-01T09:15:40,395.8
2026-09-01T09:15:41,338.4
2026-09-01T09:15:42,397.9
2026-09-01T09:15:43,320.7
2026-09-01T09:15:44,367.0
2026-09-01T09:15:45,339.4
2026-09-01T09:15:46,371.0
2026-09-01T09:15:47,341.2
2026-09-01T09:15:48,309.1
2026-09-01T09:15:49,420.8
2026-09-01T09:15:50,393.4
2026-09-01T09:15:51,363.0
2026-09-01T09:15:52,397.5
2026-09-01T09:15:53,433.2
2026-09-01T09:15:54,358.6
2026-09-01T09:15:55,397.4
2026-09-01T09:15:56,427.4
2026-09-01T09:15:57,431.0
2026-09-01T09:15:58,400.5
2026-09-01T09:15:59,333.7
2026-09-01T09:16:00,471.7
2026-09-01T09:16:01,439.1
2026-09-01T09:16:02,430.4
2026-09-01T09:16:03,422.7
2026-09-01T09:16:04,448.3
2026-09-01T09:16:05,424.6
2026-09-01T09:16:06,404.5
2026-09-01T09:16:07,419.8
2026-09-01T09:16:08,429.3
2026-09-01T09:16:09,432.5
2026-09-01T09:16:10,414.3
2026-09-01T09:16:11,489.9
2026-09-01T09:16:12,415.7
2026-09-01T09:16:13,498.2
2026-09-01T09:16:14,434.8
2026-09-01T09:16:15,493.1
2026-09-01T09:16:16,537.5
2026-09-01T09:16:17,494.2
2026-09-01T09:16:18,460.3
2026-09-01T09:16:19,494.9
2026-09-01T09:16:20,502.3
2026-09-01T09:16:21,430.4
2026-09-01T09:16:22,478.7
2026-09-01T09:16:23,512.8
2026-09-01T09:16:24,490.8
2026-09-01T09:16:25,515.9
2026-09-01T09:16:26,545.2
2026-09-01T09:16:27,549.6
2026-09-01T09:16:28,558.2
2026-09-01T09:16:29,548.5
2026-09-01T09:16:30,516.4
2026-09-01T09:16:31,530.1
2026-09-01T09:16:32,522.9
2026-09-01T09:16:33,524.0
2026-09-01T09:16:34,532.1
2026-09-01T09:16:35,473.0
2026-09-01T09:16:36,531.3
2026-09-01T09:16:37,546.2
2026-09-01T09:16:38,510.8
2026-09-01T09:16:39,551.2
2026-09-01T09:16:40,575.2
2026-09-01T09:16:41,550.4
2026-09-01T09:16:42,642.4
2026-09-01T09:16:43,457.3
2026-09-01T09:16:44,555.5
2026-09-01T09:16:45,492.8
2026-09-01T09:16:46,607.1
2026-09-01T09:16:47,676.1
2026-09-01T09:16:48,471.8
2026-09-01T09:16:49,578.9
2026-09-01T09:16:50,596.4
2026-09-01T09:16:51,565.3
2026-09-01T09:16:52,601.1
2026-09-01T09:16:53,491.0
2026-09-01T09:16:54,616.4
2026-09-01T09:16:55,598.7
2026-09-01T09:16:56,586.1
2026-09-01T09:16:57,563.1
2026-09-01T09:16:58,613.5
2026-09-01T09:16:59,569.8
2026-09-01T09:17:00,599.3
2026-09-01T09:17:01,571.1
2026-09-01T09:17:02,502.6
2026-09-01T09:17:03,592.2
2026-09-01T09:17:04,602.5
2026-09-01T09:17:05,625.4
2026-09-01T09:17:06,561.0
2026-09-01T09:17:07,595.4
2026-09-01T09:17:08,622.0
2026-09-01T09:17:09,603.7
2026-09-01T09:17:10,648.1
2026-09-01T09:17:11,678.5
2026-09-01T09:17:12,562.9
2026-09-01T09:17:13,522.7
2026-09-01T09:17:14,634.0
2026-09-01T09:17:15,661.1
2026-09-01T09:17:16,636.9
2026-09-01T09:17:17,632.6
2026-09-01T09:17:18,575.2
2026-09-01T09:17:19,571.3
2026-09-01T09:17:20,635.2
2026-09-01T09:17:21,562.9
2026-09-01T09:17:22,526.5
2026-09-01T09:17:23,558.7
2026-09-01T09:17:24,697.9
2026-09-01T09:17:25,674.6
2026-09-01T09:17:26,569.6
2026-09-01T09:17:27,567.2
2026-09-01T09:17:28,604.9
2026-09-01T09:17:29,564.8
2026-09-01T09:17:30,646.3
2026-09-01T09:17:31,589.8
2026-09-01T09:17:32,548.5
2026-09-01T09:17:33,643.2
2026-09-01T09:17:34,566.4
2026-09-01T09:17:35,597.3
2026-09-01T09:17:36,586.7
2026-09-01T09:17:37,573.3
2026-09-01T09:17:38,597.4
2026-09-01T09:17:39,555.3
2026-09-01T09:17:40,507.6
2026-09-01T09:17:41,491.5
2026-09-01T09:17:42,527.5
2026-09-01T09:17:43,546.1
2026-09-01T09:17:44,573.7
2026-09-01T09:17:45,575.0
2026-09-01T09:17:46,593.1
2026-09-01T09:17:47,573.6
2026-09-01T09:17:48,535.1
2026-09-01T09:17:49,536.3
2026-09-01T09:17:50,477.8
2026-09-01T09:17:51,553.5
2026-09-01T09:17:52,577.4
2026-09-01T09:17:53,576.9
2026-09-01T09:17:54,548.4
2026-09-01T09:17:55,543.9
2026-09-01T09:17:56,585.8
2026-09-01T09:17:57,546.4
2026-09-01T09:17:58,572.7
2026-09-01T09:17:59,563.8
2026-09-01T09:18:00,546.3
2026-09-01T09:18:01,587.2
2026-09-01T09:18:02,509.2
2026-09-01T09:18:03,514.9
2026-09-01T09:18:04,494.0
2026-09-01T09:18:05,491.5
2026-09-01T09:18:06,582.6
2026-09-01T09:18:07,587.6
2026-09-01T09:18:08,515.1
2026-09-01T09:18:09,533.7
2026-09-01T09:18:10,554.8
2026-09-01T09:18:11,536.8
2026-09-01T09:18:12,549.4
2026-09-01T09:18:13,447.4
2026-09-01T09:18:14,468.9
2026-09-01T09:18:15,509.2
2026-09-01T09:18:16,545.0
2026-09-01T09:18:17,488.3
2026-09-01T09:18:18,446.2
2026-09-01T09:18:19,462.8
2026-09-01T09:18:20,447.0
2026-09-01T09:18:21,435.4
2026-09-01T09:18:22,526.1
2026-09-01T09:18:23,437.4
2026-09-01T09:18:24,459.5
2026-09-01T09:18:25,541.4
2026-09-01T09:18:26,498.5
2026-09-01T09:18:27,460.7
2026-09-01T09:18:28,418.9
2026-09-01T09:18:29,455.9
2026-09-01T09:18:30,500.5
2026-09-01T09:18:31,456.6
2026-09-01T09:18:32,478.2
2026-09-01T09:18:33,427.7
2026-09-01T09:18:34,440.4
2026-09-01T09:18:35,407.7
2026-09-01T09:18:36,428.8
2026-09-01T09:18:37,459.7
2026-09-01T09:18:38,346.4
2026-09-01T09:18:39,397.1
2026-09-01T09:18:40,405.1
2026-09-01T09:18:41,368.5
2026-09-01T09:18:42,374.9
2026-09-01T09:18:43,414.6
2026-09-01T09:18:44,459.1
2026-09-01T09:18:45,400.0
2026-09-01T09:18:46,383.7
2026-09-01T09:18:47,304.5
2026-09-01T09:18:48,439.5
2026-09-01T09:18:49,361.3
2026-09-01T09:18:50,352.7
2026-09-01T09:18:51,305.4
2026-09-01T09:18:52,352.0
2026-09-01T09:18:53,314.6
2026-09-01T09:18:54,365.4
2026-09-01T09:18:55,385.4
2026-09-01T09:18:56,372.2
2026-09-01T09:18:57,386.3
2026-09-01T09:18:58,345.1
2026-09-01T09:18:59,440.5
2026-09-01T09:19:00,361.3
2026-09-01T09:19:01,318.9
2026-09-01T09:19:02,388.2
2026-09-01T09:19:03,369.2
2026-09-01T09:19:04,363.5
2026-09-01T09:19:05,393.7
2026-09-01T09:19:06,423.6
2026-09-01T09:19:07,368.7
2026-09-01T09:19:08,414.5
2026-09-01T09:19:09,481.1
2026-09-01T09:19:10,455.3
2026-09-01T09:19:11,425.8
2026-09-01T09:19:12,440.9
2026-09-01T09:19:13,434.9
2026-09-01T09:19:14,441.7
2026-09-01T09:19:15,476.8
2026-09-01T09:19:16,447.6
2026-09-01T09:19:17,358.9
2026-09-01T09:19:18,458.0
2026-09-01T09:19:19,427.0
2026-09-01T09:19:20,492.3
2026-09-01T09:19:21,445.5
2026-09-01T09:19:22,479.5
2026-09-01T09:19:23,564.3
2026-09-01T09:19:24,438.9
2026-09-01T09:19:25,439.3
2026-09-01T09:19:26,431.3
2026-09-01T09:19:27,395.5
2026-09-01T09:19:28,419.5
2026-09-01T09:19:29,512.6
2026-09-01T09:19:30,475.9
2026-09-01T09:19:31,430.0
2026-09-01T09:19:32,448.6
2026-09-01T09:19:33,535.8
2026-09-01T09:19:34,483.3
2026-09-01T09:19:35,502.7
2026-09-01T09:19:36,533.7
2026-09-01T09:19:37,577.8
2026-09-01T09:19:38,604.1
2026-09-01T09:19:39,570.7
2026-09-01T09:19:40,538.0
2026-09-01T09:19:41,542.5
2026-09-01T09:19:42,610.0
2026-09-01T09:19:43,597.8
2026-09-01T09:19:44,530.9
2026-09-01T09:19:45,564.2
2026-09-01T09:19:46,559.9
2026-09-01T09:19:47,553.1
2026-09-01T09:19:48,533.4
2026-09-01T09:19:49,502.8
2026-09-01T09:19:50,536.8
2026-09-01T09:19:51,498.7
2026-09-01T09:19:52,611.6
2026-09-01T09:19:53,586.3
2026-09-01T09:19:54,518.7
2026-09-01T09:19:55,624.8
2026-09-01T09:19:56,606.6
2026-09-01T09:19:57,496.5
2026-09-01T09:19:58,648.4
2026-09-01T09:19:59,608.9
2026-09-01T09:20:00,16.1
2026-09-01T09:20:01,9.5
2026-09-01T09:20:02,13.1
2026-09-01T09:20:03,12.8
2026-09-01T09:20:04,12.4
2026-09-01T09:20:05,12.3
2026-09-01T09:20:06,14.1
2026-09-01T09:20:07,9.0
2026-09-01T09:20:08,9.5
2026-09-01T09:20:09,9.2
2026-09-01T09:20:10,10.9
2026-09-01T09:20:11,10.8
2026-09-01T09:20:12,12.7
2026-09-01T09:20:13,12.5
2026-09-01T09:20:14,12.1
2026-09-01T09:20:15,10.6
2026-09-01T09:20:16,11.1
2026-09-01T09:20:17,13.9
2026-09-01T09:20:18,13.5
2026-09-01T09:20:19,12.2
2026-09-01T09:20:20,11.4
2026-09-01T09:20:21,15.1
2026-09-01T09:20:22,10.8
2026-09-01T09:20:23,13.3
2026-09-01T09:20:24,14.3
2026-09-01T09:20:25,11.5
2026-09-01T09:20:26,13.7
2026-09-01T09:20:27,9.8
2026-09-01T09:20:28,14.0
2026-09-01T09:20:29,12.4
2026-09-01T09:20:30,8.8
2026-09-01T09:20:31,13.3
2026-09-01T09:20:32,10.2
2026-09-01T09:20:33,14.6
2026-09-01T09:20:34,10.6
2026-09-01T09:20:35,11.7
2026-09-01T09:20:36,12.6
2026-09-01T09:20:37,11.3
2026-09-01T09:20:38,12.5
2026-09-01T09:20:39,10.9
2026-09-01T09:20:40,13.3
2026-09-01T09:20:41,12.0
2026-09-01T09:20:42,12.4
2026-09-01T09:20:43,6.5
2026-09-01T09:20:44,14.3
2026-09-01T09:20:45,12.1
2026-09-01T09:20:46,8.4
2026-09-01T09:20:47,12.2
2026-09-01T09:20:48,12.9
2026-09-01T09:20:49,14.1
2026-09-01T09:20:50,9.8
2026-09-01T09:20:51,15.1
2026-09-01T09:20:52,11.7
2026-09-01T09:20:53,16.8
2026-09-01T09:20:54,11.7
2026-09-01T09:20:55,13.4
2026-09-01T09:20:56,11.3
2026-09-01T09:20:57,9.8
2026-09-01T09:20:58,14.2
2026-09-01T09:20:59,13.8
2026-09-01T09:21:00,15.1
2026-09-01T09:21:01,13.7
2026-09-01T09:21:02,10.9
2026-09-01T09:21:03,8.7
2026-09-01T09:21:04,10.7
2026-09-01T09:21:05,10.6
2026-09-01T09:21:06,10.4
2026-09-01T09:21:07,13.2
2026-09-01T09:21:08,12.7
2026-09-01T09:21:09,11.5
2026-09-01T09:21:10,12.3
2026-09-01T09:21:11,11.7
2026-09-01T09:21:12,12.4
2026-09-01T09:21:13,13.5
2026-09-01T09:21:14,13.9
2026-09-01T09:21:15,10.6
2026-09-01T09:21:16,9.0
2026-09-01T09:21:17,14.9
2026-09-01T09:21:18,12.2
2026-09-01T09:21:19,14.2
2026-09-01T09:21:20,8.7
2026-09-01T09:21:21,11.3
2026-09-01T09:21:22,12.1
2026-09-01T09:21:23,9.1
2026-09-01T09:21:24,11.0
2026-09-01T09:21:25,13.4
2026-09-01T09:21:26,14.2
2026-09-01T09:21:27,15.2
2026-09-01T09:21:28,10.3
2026-09-01T09:21:29,9.2
2026-09-01T09:21:30,13.0
2026-09-01T09:21:31,13.9
2026-09-01T09:21:32,12.4
2026-09-01T09:21:33,9.4
2026-09-01T09:21:34,13.6
2026-09-01T09:21:35,13.6
2026-09-01T09:21:36,13.1
2026-09-01T09:21:37,11.0
2026-09-01T09:21:38,12.6
2026-09-01T09:21:39,13.6
2026-09-01T09:21:40,10.9
2026-09-01T09:21:41,8.3
2026-09-01T09:21:42,12.7
2026-09-01T09:21:43,13.0
2026-09-01T09:21:44,12.0
2026-09-01T09:21:45,13.8
2026-09-01T09:21:46,10.8
2026-09-01T09:21:47,11.8
2026-09-01T09:21:48,11.4
2026-09-01T09:21:49,13.1
2026-09-01T09:21:50,15.2
2026-09-01T09:21:51,11.5
2026-09-01T09:21:52,16.1
2026-09-01T09:21:53,15.1
2026-09-01T09:21:54,13.6
2026-09-01T09:21:55,13.2
2026-09-01T09:21:56,15.5
2026-09-01T09:21:57,11.6
2026-09-01T09:21:58,11.8
2026-09-01T09:21:59,9.9
2026-09-01T09:22:00,12.9
2026-09-01T09:22:01,14.7
2026-09-01T09:22:02,13.1
2026-09-01T09:22:03,12.8
2026-09-01T09:22:04,11.6
2026-09-01T09:22:05,12.3
2026-09-01T09:22:06,9.1
2026-09-01T09:22:07,14.1
2026-09-01T09:22:08,11.2
2026-09-01T09:22:09,9.8
2026-09-01T09:22:10,10.5
2026-09-01T09:22:11,10.4
2026-09-01T09:22:12,13.7
2026-09-01T09:22:13,14.1
2026-09-01T09:22:14,9.3
2026-09-01T09:22:15,13.9
2026-09-01T09:22:16,13.8
2026-09-01T09:22:17,10.8
2026-09-01T09:22:18,9.0
2026-09-01T09:22:19,10.5
2026-09-01T09:22:20,10.7
2026-09-01T09:22:21,12.7
2026-09-01T09:22:22,11.3
2026-09-01T09:22:23,7.9
2026-09-01T09:22:24,12.5
2026-09-01T09:22:25,8.9
2026-09-01T09:22:26,13.8
2026-09-01T09:22:27,9.6
2026-09-01T09:22:28,10.6
2026-09-01T09:22:29,10.3
2026-09-01T09:22:30,10.9
2026-09-01T09:22:31,14.6
2026-09-01T09:22:32,13.7
2026-09-01T09:22:33,13.2
2026-09-01T09:22:34,12.6
2026-09-01T09:22:35,8.9
2026-09-01T09:22:36,11.0
2026-09-01T09:22:37,10.9
2026-09-01T09:22:38,10.0
2026-09-01T09:22:39,13.0
2026-09-01T09:22:40,10.5
2026-09-01T09:22:41,10.6
2026-09-01T09:22:42,9.9
2026-09-01T09:22:43,7.9
2026-09-01T09:22:44,13.2
2026-09-01T09:22:45,14.7
2026-09-01T09:22:46,12.3
2026-09-01T09:22:47,10.0
2026-09-01T09:22:48,6.6
2026-09-01T09:22:49,12.3
2026-09-01T09:22:50,14.4
2026-09-01T09:22:51,12.6
2026-09-01T09:22:52,13.9
2026-09-01T09:22:53,15.0
2026-09-01T09:22:54,14.3
2026-09-01T09:22:55,11.1
2026-09-01T09:22:56,14.1
2026-09-01T09:22:57,13.6
2026-09-01T09:22:58,8.9
2026-09-01T09:22:59,11.2
2026-09-01T09:23:00,9.2
2026-09-01T09:23:01,11.8
2026-09-01T09:23:02,13.2
2026-09-01T09:23:03,9.9
2026-09-01T09:23:04,7.9
2026-09-01T09:23:05,14.6
2026-09-01T09:23:06,12.8
2026-09-01T09:23:07,14.9
2026-09-01T09:23:08,9.4
2026-09-01T09:23:09,14.1
2026-09-01T09:23:10,16.1
2026-09-01T09:23:11,16.0
2026-09-01T09:23:12,11.6
2026-09-01T09:23:13,12.5
2026-09-01T09:23:14,11.7
2026-09-01T09:23:15,14.0
2026-09-01T09:23:16,14.1
2026-09-01T09:23:17,12.2
2026-09-01T09:23:18,9.3
2026-09-01T09:23:19,13.5
2026-09-01T09:23:20,11.1
2026-09-01T09:23:21,13.3
2026-09-01T09:23:22,12.5
2026-09-01T09:23:23,15.2
2026-09-01T09:23:24,14.3
2026-09-01T09:23:25,11.1
2026-09-01T09:23:26,12.7
2026-09-01T09:23:27,15.5
2026-09-01T09:23:28,10.9
2026-09-01T09:23:29,12.9
2026-09-01T09:23:30,14.4
2026-09-01T09:23:31,14.5
2026-09-01T09:23:32,13.0
2026-09-01T09:23:33,9.4
2026-09-01T09:23:34,9.5
2026-09-01T09:23:35,12.5
2026-09-01T09:23:36,12.8
2026-09-01T09:23:37,17.1
2026-09-01T09:23:38,10.3
2026-09-01T09:23:39,14.3
2026-09-01T09:23:40,13.5
2026-09-01T09:23:41,8.7
2026-09-01T09:23:42,10.4
2026-09-01T09:23:43,12.3
2026-09-01T09:23:44,11.0
2026-09-01T09:23:45,11.7
2026-09-01T09:23:46,12.9
2026-09-01T09:23:47,10.4
2026-09-01T09:23:48,12.9
2026-09-01T09:23:49,10.7
2026-09-01T09:23:50,10.9
2026-09-01T09:23:51,13.1
2026-09-01T09:23:52,10.9
2026-09-01T09:23:53,12.6
2026-09-01T09:23:54,15.2
2026-09-01T09:23:55,12.1
2026-09-01T09:23:56,11.7
2026-09-01T09:23:57,13.5
2026-09-01T09:23:58,11.3
2026-09-01T09:23:59,14.2
2026-09-01T09:24:00,490.1
2026-09-01T09:24:01,633.8
2026-09-01T09:24:02,535.4
2026-09-01T09:24:03,504.8
2026-09-01T09:24:04,703.0
2026-09-01T09:24:05,486.5
2026-09-01T09:24:06,688.5
2026-09-01T09:24:07,594.5
2026-09-01T09:24:08,652.3
2026-09-01T09:24:09,452.6
2026-09-01T09:24:10,621.7
2026-09-01T09:24:11,637.9
2026-09-01T09:24:12,507.9
2026-09-01T09:24:13,503.3
2026-09-01T09:24:14,706.8
2026-09-01T09:24:15,521.8
2026-09-01T09:24:16,471.4
2026-09-01T09:24:17,452.9
2026-09-01T09:24:18,537.5
2026-09-01T09:24:19,527.2
2026-09-01T09:24:20,514.4
2026-09-01T09:24:21,637.7
2026-09-01T09:24:22,474.1
2026-09-01T09:24:23,538.9
2026-09-01T09:24:24,619.0
2026-09-01T09:24:25,423.5
2026-09-01T09:24:26,589.0
2026-09-01T09:24:27,655.0
2026-09-01T09:24:28,403.0
2026-09-01T09:24:29,426.9
2026-09-01T09:24:30,435.4
2026-09-01T09:24:31,375.0
2026-09-01T09:24:32,563.6
2026-09-01T09:24:33,383.9
2026-09-01T09:24:34,577.8
2026-09-01T09:24:35,660.0
2026-09-01T09:24:36,420.8
2026-09-01T09:24:37,531.3
2026-09-01T09:24:38,410.2
2026-09-01T09:24:39,633.4
2026-09-01T09:24:40,519.8
2026-09-01T09:24:41,565.7
2026-09-01T09:24:42,599.8
2026-09-01T09:24:43,647.9
2026-09-01T09:24:44,585.6
2026-09-01T09:24:45,624.1
2026-09-01T09:24:46,588.9
2026-09-01T09:24:47,651.8
2026-09-01T09:24:48,559.2
2026-09-01T09:24:49,668.7
2026-09-01T09:24:50,520.0
2026-09-01T09:24:51,646.5
2026-09-01T09:24:52,850.3
2026-09-01T09:24:53,715.0
2026-09-01T09:24:54,619.7
2026-09-01T09:24:55,753.0
2026-09-01T09:24:56,666.9
2026-09-01T09:24:57,624.9
2026-09-01T09:24:58,710.7
2026-09-01T09:24:59,841.2
2026-09-01T09:25:00,825.8
2026-09-01T09:25:01,800.2
2026-09-01T09:25:02,746.9
2026-09-01T09:25:03,747.8
2026-09-01T09:25:04,955.3
2026-09-01T09:25:05,880.1
2026-09-01T09:25:06,797.7
2026-09-01T09:25:07,718.3
2026-09-01T09:25:08,790.9
2026-09-01T09:25:09,1111.8
2026-09-01T09:25:10,835.2
2026-09-01T09:25:11,934.3
2026-09-01T09:25:12,970.5
2026-09-01T09:25:13,954.2
2026-09-01T09:25:14,957.7
2026-09-01T09:25:15,883.1
2026-09-01T09:25:16,921.8
2026-09-01T09:25:17,1153.8
2026-09-01T09:25:18,970.8
2026-09-01T09:25:19,1111.5
2026-09-01T09:25:20,920.7
2026-09-01T09:25:21,1046.5
2026-09-01T09:25:22,1101.3
2026-09-01T09:25:23,1175.1
2026-09-01T09:25:24,1014.0
2026-09-01T09:25:25,1162.8
2026-09-01T09:25:26,1157.1
2026-09-01T09:25:27,1078.1
2026-09-01T09:25:28,1185.9
2026-09-01T09:25:29,1086.2
2026-09-01T09:25:30,1104.4
2026-09-01T09:25:31,1176.3
2026-09-01T09:25:32,970.2
2026-09-01T09:25:33,1187.6
2026-09-01T09:25:34,1125.2
2026-09-01T09:25:35,1096.6
2026-09-01T09:25:36,1187.7
2026-09-01T09:25:37,1290.5
2026-09-01T09:25:38,1204.5
2026-09-01T09:25:39,1345.1
2026-09-01T09:25:40,1157.7
2026-09-01T09:25:41,1151.7
2026-09-01T09:25:42,1386.6
2026-09-01T09:25:43,1299.9
2026-09-01T09:25:44,1348.6
2026-09-01T09:25:45,1211.5
2026-09-01T09:25:46,1346.1
2026-09-01T09:25:47,1306.3
2026-09-01T09:25:48,1340.8
2026-09-01T09:25:49,1293.8
2026-09-01T09:25:50,1390.8
2026-09-01T09:25:51,1244.4
2026-09-01T09:25:52,1220.8
2026-09-01T09:25:53,1180.8
2026-09-01T09:25:54,1392.6
2026-09-01T09:25:55,1240.9
2026-09-01T09:25:56,1216.4
2026-09-01T09:25:57,1224.0
2026-09-01T09:25:58,1262.5
2026-09-01T09:25:59,1194.9
2026-09-01T09:26:00,1271.4
2026-09-01T09:26:01,1242.1
2026-09-01T09:26:02,1245.3
2026-09-01T09:26:03,1209.4
2026-09-01T09:26:04,1285.4
2026-09-01T09:26:05,1241.5
2026-09-01T09:26:06,1283.0
2026-09-01T09:26:07,1288.8
2026-09-01T09:26:08,1290.7
2026-09-01T09:26:09,1082.6
2026-09-01T09:26:10,1208.7
2026-09-01T09:26:11,1181.4
2026-09-01T09:26:12,1300.1
2026-09-01T09:26:13,1104.6
2026-09-01T09:26:14,1166.0
2026-09-01T09:26:15,1191.6
2026-09-01T09:26:16,1179.8
2026-09-01T09:26:17,1277.3
2026-09-01T09:26:18,1153.5
2026-09-01T09:26:19,1256.7
2026-09-01T09:26:20,1052.6
2026-09-01T09:26:21,1014.9
2026-09-01T09:26:22,1247.1
2026-09-01T09:26:23,1173.9
2026-09-01T09:26:24,1167.2
2026-09-01T09:26:25,1127.0
2026-09-01T09:26:26,1144.5
2026-09-01T09:26:27,997.0
2026-09-01T09:26:28,1158.4
2026-09-01T09:26:29,1028.0
2026-09-01T09:26:30,1137.2
2026-09-01T09:26:31,1053.1
2026-09-01T09:26:32,875.7
2026-09-01T09:26:33,917.9
2026-09-01T09:26:34,1098.4
2026-09-01T09:26:35,984.3
2026-09-01T09:26:36,950.6
2026-09-01T09:26:37,988.6
2026-09-01T09:26:38,922.0
2026-09-01T09:26:39,899.2
2026-09-01T09:26:40,937.7
2026-09-01T09:26:41,927.7
2026-09-01T09:26:42,1024.2
2026-09-01T09:26:43,893.1
2026-09-01T09:26:44,1026.6
2026-09-01T09:26:45,1007.1
2026-09-01T09:26:46,987.0
2026-09-01T09:26:47,921.4
2026-09-01T09:26:48,833.8
2026-09-01T09:26:49,821.2
2026-09-01T09:26:50,785.9
2026-09-01T09:26:51,726.0
2026-09-01T09:26:52,766.5
2026-09-01T09:26:53,708.0
2026-09-01T09:26:54,878.0
2026-09-01T09:26:55,777.4
2026-09-01T09:26:56,686.8
2026-09-01T09:26:57,557.5
2026-09-01T09:26:58,694.8
2026-09-01T09:26:59,654.4
2026-09-01T09:27:00,589.6
2026-09-01T09:27:01,574.6
2026-09-01T09:27:02,474.9
2026-09-01T09:27:03,690.0
2026-09-01T09:27:04,629.1
2026-09-01T09:27:05,831.0
